epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]
loss : [0.023846885876723886, 0.013591606218357777, 0.01156392210047976, 0.010805063537355119, 0.010438035790122308, 0.010109381110015712, 0.009949869591900674, 0.009836367381295234, 0.009786777918093549, 0.00967809466214372, 0.00971142836310705, 0.009683427938879743, 0.009589979242092043, 0.009494631290312047, 0.009554192048835945, 0.009547140485747178, 0.009531476175308237, 0.009461888819366084, 0.009488145254533469, 0.009420453960494915, 0.009412647523298885, 0.009422436343332674, 0.009416520099848967, 0.009414390639019839, 0.009410522292199977, 0.009423054073328904, 0.009415680666070772, 0.009427378357049, 0.009400858281643488, 0.009412358423219934, 0.009417021646800444, 0.009399075954319946, 0.009376063426836374, 0.00939326567708487, 0.009402604116028489, 0.009417540319512446, 0.009386298629699516, 0.009388535369124413, 0.009362109770260564, 0.00934375683067139, 0.009401107446032163, 0.00936806429650491, 0.009343793395441616, 0.009418996242757407, 0.00934136335313306, 0.00939801419014762, 0.00939818854157644, 0.009417389918376751, 0.009381898291267893, 0.009379242190060567]
val_PSNR_Loss : [23.07176971435547, 23.454959869384766, 23.326190948486328, 22.904083251953125, 22.554264068603516, 23.738962173461914, 22.851306915283203, 22.093862533569336, 23.627445220947266, 22.64220428466797, 22.28656005859375, 22.525720596313477, 22.115821838378906, 21.751949310302734, 22.449851989746094, 22.423397064208984, 22.212223052978516, 21.746841430664062, 22.5010929107666, 22.320640563964844, 22.431934356689453, 22.250696182250977, 22.544506072998047, 22.349197387695312, 22.504222869873047, 22.24193572998047, 22.53252410888672, 22.508251190185547, 22.515504837036133, 22.230792999267578, 22.46497344970703, 22.477684020996094, 22.65423583984375, 22.451702117919922, 22.592304229736328, 22.44815444946289, 22.64154815673828, 22.27670669555664, 22.36166000366211, 22.611129760742188, 22.434022903442383, 22.497173309326172, 22.371295928955078, 22.38829803466797, 22.20871353149414, 22.45318603515625, 22.343997955322266, 22.44645118713379, 22.422470092773438, 22.43294906616211]
SSIM_Loss : [0.9372496, 0.9428283, 0.94414175, 0.9456667, 0.94718385, 0.9488141, 0.9490566, 0.94976705, 0.9505279, 0.951718, 0.9508353, 0.949616, 0.95150083, 0.9533476, 0.95184344, 0.95203066, 0.95223814, 0.95296025, 0.95226836, 0.9550346, 0.95530427, 0.9553778, 0.9554097, 0.95528406, 0.9554961, 0.9544024, 0.955501, 0.9560478, 0.95582354, 0.95591336, 0.95574975, 0.9559072, 0.9564255, 0.9559658, 0.956185, 0.9557417, 0.9565003, 0.95592016, 0.9565689, 0.9571124, 0.9558975, 0.95676893, 0.95685434, 0.95633054, 0.9570564, 0.95643336, 0.95668364, 0.95611376, 0.95675516, 0.9567705]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 3.1622778e-06]
PSNR_Loss : [20.04789, 20.18111, 20.251287, 20.278095, 20.29284, 20.341904, 20.359144, 20.367338, 20.368185, 20.401632, 20.371506, 20.369436, 20.405207, 20.442034, 20.408909, 20.415255, 20.410088, 20.434668, 20.42673, 20.457127, 20.461508, 20.458836, 20.460293, 20.457228, 20.461107, 20.451786, 20.456526, 20.457764, 20.465055, 20.455107, 20.456236, 20.466557, 20.480215, 20.463514, 20.460073, 20.454847, 20.474174, 20.46826, 20.483994, 20.494972, 20.45746, 20.480486, 20.490734, 20.456547, 20.493126, 20.464064, 20.464975, 20.452892, 20.47364, 20.472979]
val_SSIM_Loss : [0.9361454248428345, 0.946307897567749, 0.9478977918624878, 0.9430427551269531, 0.936721682548523, 0.958991289138794, 0.9474793672561646, 0.9364042282104492, 0.9622533321380615, 0.9499490261077881, 0.9467824101448059, 0.9442161321640015, 0.9408866167068481, 0.9293901920318604, 0.9343065023422241, 0.9566879272460938, 0.94353848695755, 0.9351758360862732, 0.958237886428833, 0.9486064910888672, 0.9481533765792847, 0.9426567554473877, 0.9537262320518494, 0.9460718631744385, 0.9527266025543213, 0.9457271099090576, 0.9522919654846191, 0.9495669603347778, 0.9534873962402344, 0.9463073015213013, 0.9524217247962952, 0.9508234262466431, 0.9536044597625732, 0.9530887603759766, 0.9504758715629578, 0.9491478204727173, 0.9551253914833069, 0.9479326009750366, 0.9509487152099609, 0.9519846439361572, 0.9491549730300903, 0.9509940147399902, 0.9490918517112732, 0.9498951435089111, 0.9458675384521484, 0.9515974521636963, 0.9482885003089905, 0.9513590335845947, 0.9495031833648682, 0.9514268040657043]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05]
val_loss : [0.011185000009006924, 0.007368081870178382, 0.006494655491163333, 0.0065097561726967495, 0.00666549104369349, 0.005140513823264175, 0.00603619022294879, 0.00696971198129985, 0.005018450133502483, 0.006134865940031078, 0.006585023966100481, 0.00622119280613131, 0.0067766223102808, 0.007295442558825016, 0.006255389149818155, 0.006317910955597957, 0.006585802872561746, 0.007282826242347559, 0.006187410342196623, 0.00641678005663885, 0.006258690284772051, 0.006500404100451204, 0.006121217283523745, 0.00636090442745222, 0.006158787519153622, 0.00651457506335444, 0.006121851545241144, 0.0061507356870505545, 0.006152496818039152, 0.006530429453899463, 0.006208594226174884, 0.00618876177403662, 0.005959947655598322, 0.006227946664310164, 0.006031224007407824, 0.00623027097640766, 0.0059758637410899, 0.006469255551281902, 0.006349701517158085, 0.0060297176241874695, 0.0062416247092187405, 0.006163425505575207, 0.006329741856704155, 0.006311117164376709, 0.006558084622439411, 0.006224200346817573, 0.006368990045868688, 0.006231467394779126, 0.006260678523944484, 0.006254137514366044]
