epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]
loss : [0.01342855351239117, 0.00979277075578769, 0.00797207664922287, 0.006622135218823217, 0.005602204869374063, 0.0048179845346005565, 0.004203700823862045, 0.0037131613367262597, 0.003313718749912547, 0.002982036219248192, 0.0027016181000024896, 0.0024605907784785077, 0.0022502955909350203, 0.0020645302585504256, 0.0018992369437254354, 0.0017509391004616609, 0.0016169468571986657, 0.0014952521674497857, 0.0013842998947846434, 0.0013145535537983225, 0.0012832206509793636, 0.0012522768435358513, 0.0012217245760623142, 0.00119159517674885]
val_PSNR_Loss : [37.22636032104492, 39.855323791503906, 41.55354309082031, 42.473609924316406, 43.145877838134766, 43.627967834472656, 43.998538970947266, 44.24205017089844, 44.45344543457031, 44.61542510986328, 44.72991180419922, 44.783729553222656, 44.85527038574219, 44.888790130615234, 44.888275146484375, 44.847015380859375, 44.80556106567383, 44.75835418701172, 44.71392822265625, 44.71539306640625, 44.701473236083984, 44.686214447021484, 44.67928695678711, 44.6575927734375]
SSIM_Loss : [0.9614201, 0.99978846, 0.99997014, 0.9999865, 0.9999877, 0.99998754, 0.99998754, 0.999988, 0.9999882, 0.9999883, 0.9999885, 0.99998844, 0.9999886, 0.9999884, 0.9999883, 0.9999881, 0.9999877, 0.9999874, 0.9999868, 0.9999871, 0.9999871, 0.9999866, 0.9999869, 0.9999866]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005]
PSNR_Loss : [31.752567, 39.09512, 41.250694, 42.498795, 43.311028, 43.89895, 44.334896, 44.625607, 44.886032, 45.041946, 45.20002, 45.257866, 45.33333, 45.374584, 45.416466, 45.390514, 45.32629, 45.309464, 45.232708, 45.231712, 45.227184, 45.181297, 45.191555, 45.159447]
val_SSIM_Loss : [0.9998829364776611, 0.9999162554740906, 0.9999900460243225, 0.9999874830245972, 0.9999885559082031, 0.999987006187439, 0.9999861717224121, 0.9999859929084778, 0.999985933303833, 0.9999861717224121, 0.9999867677688599, 0.9999867677688599, 0.9999881386756897, 0.999987006187439, 0.9999873638153076, 0.9999874830245972, 0.999984622001648, 0.9999852180480957, 0.9999879002571106, 0.9999841451644897, 0.9999861121177673, 0.9999872446060181, 0.9999855160713196, 0.9999850392341614]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278]
val_loss : [0.010872640564209885, 0.008759963160587681, 0.007208890995631615, 0.0060491627599630095, 0.0051645987874103915, 0.004477864421076245, 0.003934367746114731, 0.0034958890277064507, 0.003134950271083249, 0.002832275230644478, 0.002574046654626727, 0.0023503078665170407, 0.00215362005142702, 0.0019791728040824334, 0.001823304340036379, 0.0016829240239328808, 0.0015556908005641566, 0.0014398895436897874, 0.0013341260892856452, 0.0013025475381356147, 0.0012714372585631078, 0.0012407031738095814, 0.0012103676666609115, 0.0011804865880144966]
