epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]
loss : [0.03320991635419408, 0.013608956850184173, 0.011903929410900588, 0.011419788557901739, 0.011304374551104697, 0.01113092267814504, 0.011016882164056893, 0.011018627912649301, 0.011024100410154588, 0.011030471006567465, 0.011042528742955924, 0.011020929835605936, 0.010981871842482427, 0.010918524189053416, 0.011012674860814508, 0.011004841846685853, 0.011048217024609865, 0.011059918809776016, 0.010988884038909063, 0.010976180192428547, 0.010987071200548648, 0.01098490403594594, 0.011000540090400145, 0.011000594965325877]
val_PSNR_Loss : [24.223590850830078, 24.193145751953125, 24.32982635498047, 24.387842178344727, 24.23668670654297, 24.494251251220703, 24.311777114868164, 24.56102180480957, 24.247068405151367, 24.563486099243164, 24.42340087890625, 24.48348617553711, 24.55944061279297, 24.632858276367188, 24.555139541625977, 24.618234634399414, 24.648822784423828, 24.53877830505371, 24.55242347717285, 24.59447479248047, 24.597232818603516, 24.61772346496582, 24.600173950195312, 24.640748977661133]
SSIM_Loss : [0.87644976, 0.8929585, 0.8927155, 0.8937021, 0.89346755, 0.89435965, 0.8949755, 0.8956582, 0.8953184, 0.89666003, 0.89691436, 0.89650923, 0.89743197, 0.8978008, 0.89747775, 0.89794564, 0.8978854, 0.89803416, 0.898486, 0.898708, 0.89843976, 0.8988108, 0.8990175, 0.8988098]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05]
PSNR_Loss : [19.511028, 19.581257, 19.581194, 19.601904, 19.562134, 19.593315, 19.62473, 19.611898, 19.60811, 19.60327, 19.595833, 19.602306, 19.62171, 19.643085, 19.608555, 19.606756, 19.588627, 19.586296, 19.613537, 19.620123, 19.6148, 19.621561, 19.615484, 19.611977]
val_SSIM_Loss : [0.9297890663146973, 0.9278253316879272, 0.9322139620780945, 0.9334859848022461, 0.9270939826965332, 0.9357503652572632, 0.9277941584587097, 0.9363099336624146, 0.9242089986801147, 0.9354280829429626, 0.9301392436027527, 0.9316333532333374, 0.9343522787094116, 0.9365231990814209, 0.9336559772491455, 0.9355184435844421, 0.9363229870796204, 0.9323899745941162, 0.9326987266540527, 0.9340673089027405, 0.9341557025909424, 0.9348515868186951, 0.9341720938682556, 0.9355174899101257]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005]
val_loss : [0.009110266115102503, 0.005122014114426242, 0.004323303720189465, 0.003982496789346138, 0.0039627030750529636, 0.003685466996911499, 0.003798314318474796, 0.0035864687524735928, 0.003829898995657762, 0.0035719715679685274, 0.0036794807554947004, 0.003629236409647597, 0.0035700123187982374, 0.0035127930757072236, 0.0035719539194057387, 0.0035229091739488972, 0.0034996272633887, 0.0035839637741446493, 0.0035733849689778352, 0.0035408463329076765, 0.003538955489380492, 0.003523450857028365, 0.003536944722549783, 0.003506186366495159]
