epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]
loss : [0.014360592841521042, 0.009702749149915271, 0.008228161496095942, 0.007495666434310732, 0.006940373132718914, 0.006716896763449615, 0.006514782817357823, 0.006338193255065833, 0.006263940178807355, 0.006276872835183606, 0.006178299856119308, 0.006127496795791688, 0.00610556651938947, 0.006099963153569705, 0.006167157713892457, 0.006114959019999061, 0.006126543168048791, 0.006045740369673689, 0.0061303183301618415, 0.0061009746373472075, 0.006091371734261532, 0.0060455654009693655, 0.006087333320223717, 0.006060402243359078, 0.006090454368239907, 0.006076774599689994, 0.006058609819597403, 0.006016120040766513, 0.0060777855795812715, 0.00605304103678591, 0.006094185686744791, 0.0060279453753418885, 0.006067987537242493, 0.006001342379466158, 0.006053738647598121, 0.006036000613911904, 0.006086430059155471, 0.006036992557996341, 0.006043978181665707, 0.006122486390094312, 0.0060656560197907446, 0.006026526563357103, 0.006015408508326663, 0.0060552394794491215, 0.006035949304544923, 0.006087792249384018, 0.006034273125454464, 0.006055213850918463, 0.006033923790401462, 0.0060512423607581136, 0.006082241077780284, 0.006102672756886776, 0.0060362221524331945]
val_PSNR_Loss : [28.864147186279297, 28.29656410217285, 27.37691879272461, 27.399497985839844, 28.33066177368164, 27.634702682495117, 27.148326873779297, 27.409202575683594, 27.911781311035156, 27.766450881958008, 27.994367599487305, 27.165523529052734, 27.636940002441406, 27.450000762939453, 26.814464569091797, 27.16411590576172, 27.781261444091797, 27.172536849975586, 26.456493377685547, 26.910005569458008, 27.54460334777832, 27.551937103271484, 26.67571449279785, 26.91959571838379, 26.991146087646484, 27.03955078125, 27.14754867553711, 26.81350326538086, 27.33258056640625, 27.188329696655273, 26.954477310180664, 26.93071746826172, 26.924413681030273, 27.03277587890625, 26.858474731445312, 26.947912216186523, 27.156705856323242, 27.275836944580078, 27.055313110351562, 26.987144470214844, 27.151626586914062, 27.14510726928711, 27.122905731201172, 27.114831924438477, 27.166030883789062, 26.951107025146484, 26.91646385192871, 26.942649841308594, 27.08438491821289, 27.047569274902344, 27.02923011779785, 27.058917999267578, 27.07400894165039]
SSIM_Loss : [0.97268796, 0.98401505, 0.98402303, 0.9835543, 0.9843502, 0.9835238, 0.98389316, 0.9844022, 0.98416924, 0.98438615, 0.9837845, 0.984227, 0.9843045, 0.98472077, 0.98406357, 0.9841309, 0.98442054, 0.98461837, 0.98440355, 0.98446655, 0.98430717, 0.9847543, 0.98444414, 0.9849045, 0.9847811, 0.98484856, 0.9850115, 0.9851038, 0.98489493, 0.9847911, 0.9847737, 0.98514587, 0.98481095, 0.98537743, 0.98501134, 0.985251, 0.9849106, 0.98513216, 0.98502815, 0.9848005, 0.984989, 0.9853455, 0.9853847, 0.98513854, 0.98524725, 0.98500925, 0.9852145, 0.98509985, 0.9852625, 0.985083, 0.98515487, 0.9849831, 0.98517835]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 3.1622778e-06]
PSNR_Loss : [22.00699, 22.329313, 22.34583, 22.296806, 22.361689, 22.313442, 22.32458, 22.36645, 22.368303, 22.320803, 22.381533, 22.392956, 22.39431, 22.388405, 22.332281, 22.36709, 22.350002, 22.406084, 22.34758, 22.35832, 22.370926, 22.400803, 22.371998, 22.38553, 22.364492, 22.376205, 22.394476, 22.42178, 22.380316, 22.394686, 22.36697, 22.416838, 22.379906, 22.425953, 22.396772, 22.397926, 22.375023, 22.4055, 22.403814, 22.345304, 22.392067, 22.422997, 22.428017, 22.395855, 22.414068, 22.371943, 22.410854, 22.398613, 22.404194, 22.400345, 22.383196, 22.366013, 22.414307]
val_SSIM_Loss : [0.9867904186248779, 0.9823610782623291, 0.9654989242553711, 0.9702202081680298, 0.9879525899887085, 0.9760617017745972, 0.9708734750747681, 0.9741774797439575, 0.9795176982879639, 0.980014443397522, 0.9820339679718018, 0.968321681022644, 0.9775716662406921, 0.9761831760406494, 0.9618167281150818, 0.9709652662277222, 0.981887698173523, 0.9687446355819702, 0.9566532373428345, 0.9664073586463928, 0.9790971279144287, 0.9751027822494507, 0.9601942300796509, 0.9649920463562012, 0.9690650701522827, 0.9700307250022888, 0.9737572073936462, 0.9634544849395752, 0.9707282781600952, 0.96930330991745, 0.9686069488525391, 0.9650416970252991, 0.9660243988037109, 0.9674962759017944, 0.965444803237915, 0.9661228060722351, 0.9709035158157349, 0.9746748208999634, 0.9681411981582642, 0.968961238861084, 0.9709226489067078, 0.9702044129371643, 0.9691406488418579, 0.9697819948196411, 0.9706338047981262, 0.9670965671539307, 0.9672671556472778, 0.9671502113342285, 0.9694151878356934, 0.9688639640808105, 0.9686357975006104, 0.9695756435394287, 0.969588041305542]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05]
val_loss : [0.006365639581862423, 0.004471898668756088, 0.0038013175492071444, 0.003193977987393737, 0.0024687200267281798, 0.0025075211914049253, 0.0025836198642436, 0.002369987830105755, 0.0020988926524296405, 0.0021130210331951576, 0.0019948720932006837, 0.0023312932759937312, 0.002106310931655268, 0.0021717331061760583, 0.002452831275554167, 0.0022829930815431807, 0.002018640180014902, 0.0022707465311719312, 0.002630070322710607, 0.0023947780227495563, 0.0021067336537978717, 0.002095851084838311, 0.002503619498262803, 0.0023603125164906183, 0.0023539928150259786, 0.0023295367188337778, 0.0022833906528022556, 0.0024380647680825656, 0.002194275427609682, 0.0022605779580771924, 0.0023704069459603893, 0.0023760429221308895, 0.002382986361367835, 0.002330283975849549, 0.0024168871550096405, 0.002346248971298337, 0.002274951059371233, 0.0022229158888674443, 0.002320613039450513, 0.002354782799051868, 0.0022781153157767323, 0.0022801919685055813, 0.002289214916527271, 0.002293707399318616, 0.0022705012363278205, 0.002371870933307542, 0.0023888345445609756, 0.0023763984390017057, 0.0023090424274818766, 0.0023263911354458994, 0.00231114051097797, 0.0023213776811543438, 0.002314290999331408]
