epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]
loss : [0.019080642667768932, 0.014550654347799985, 0.013635855143944586, 0.013197620040289071, 0.013017288876314004, 0.012917009421807797, 0.012860415339231358, 0.01283142912585538, 0.012813622212395565, 0.012810918040317332, 0.01279811927850036, 0.012793244239262307, 0.012808805526926882, 0.012765000451177259, 0.012796589938285873, 0.012769396606975047, 0.012788287219578181, 0.012772971465427857, 0.01277135593699483, 0.012758107387750389, 0.012766224223211642, 0.012755374276984284, 0.012730102179992127, 0.012765737956779119, 0.012770746898657958, 0.012729425781876922, 0.012746971989820189, 0.0127649322499926, 0.01274698971875365, 0.012747129530510541, 0.012750405322374765, 0.012746800806265302, 0.012747084320549268]
val_PSNR_Loss : [18.451587677001953, 18.456228256225586, 18.433692932128906, 18.45944595336914, 18.451826095581055, 18.46023178100586, 18.46431541442871, 18.464458465576172, 18.466049194335938, 18.452381134033203, 18.467941284179688, 18.46380615234375, 18.438617706298828, 18.468801498413086, 18.46678924560547, 18.463951110839844, 18.469463348388672, 18.458738327026367, 18.479928970336914, 18.467697143554688, 18.459508895874023, 18.472057342529297, 18.469282150268555, 18.470802307128906, 18.472877502441406, 18.472797393798828, 18.46576690673828, 18.463993072509766, 18.47212028503418, 18.47167205810547, 18.480459213256836, 18.47214126586914, 18.472227096557617]
SSIM_Loss : [0.7748359, 0.78420967, 0.78443414, 0.78636533, 0.78784883, 0.7890814, 0.7902584, 0.791259, 0.7924963, 0.79289705, 0.79334205, 0.7945018, 0.7944899, 0.7950494, 0.7949322, 0.7952279, 0.79569525, 0.7962796, 0.79689026, 0.7978804, 0.79813176, 0.7988057, 0.79935557, 0.7993134, 0.79922515, 0.79997766, 0.7998818, 0.8000053, 0.80031335, 0.8003692, 0.80034554, 0.800875, 0.8008225]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05]
PSNR_Loss : [18.905079, 18.949236, 18.942778, 18.960148, 18.952953, 18.95509, 18.95393, 18.95793, 18.961048, 18.95877, 18.95945, 18.962927, 18.954567, 18.968843, 18.958471, 18.96418, 18.96111, 18.964262, 18.96257, 18.96777, 18.965748, 18.967728, 18.976486, 18.96805, 18.96496, 18.97553, 18.972387, 18.965466, 18.97104, 18.974007, 18.968828, 18.971298, 18.972925]
val_SSIM_Loss : [0.7642910480499268, 0.7658677101135254, 0.7611861228942871, 0.7679792046546936, 0.7673147916793823, 0.7702412605285645, 0.7722597718238831, 0.7729112505912781, 0.7748188376426697, 0.7711663246154785, 0.7758604288101196, 0.7765645384788513, 0.7695251703262329, 0.7774432897567749, 0.7775216102600098, 0.7755566239356995, 0.7780326008796692, 0.7750208377838135, 0.7780840396881104, 0.7779982089996338, 0.7762894630432129, 0.7802249193191528, 0.7792490124702454, 0.7799642086029053, 0.7812069654464722, 0.7809941172599792, 0.7788815498352051, 0.7785459160804749, 0.7808676362037659, 0.7807497978210449, 0.7799043655395508, 0.7809911966323853, 0.7810630798339844]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005]
val_loss : [0.017376898725827535, 0.015751049667596818, 0.015295955538749694, 0.014913729743825065, 0.01482856697920296, 0.014725164675878154, 0.014669233125944932, 0.01465453366852469, 0.014624973924623596, 0.014695762780805428, 0.01461096689518955, 0.014606863322357336, 0.01474093585792515, 0.014594712253246043, 0.014592863991856575, 0.014628909590343634, 0.01458731951812903, 0.014651262180672751, 0.014587671413189835, 0.014610908573700322, 0.01464881534791655, 0.014582067127856943, 0.014604428389834032, 0.014596665940350957, 0.014579556220107608, 0.014585246994263596, 0.014623516363402207, 0.014631907290054692, 0.014592441378368272, 0.014595375230742825, 0.014592628470725483, 0.014593388140201568, 0.014593257072071235]
