epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71]
loss : [0.023153261015099267, 0.013546974313020101, 0.011654605540594703, 0.010900328181008516, 0.010398225799760324, 0.010072686537783749, 0.009935277646573112, 0.009770341987972941, 0.009685285187334195, 0.009633454574334921, 0.009573742478051414, 0.009514404977008258, 0.009515549749594178, 0.009461852346181888, 0.00949054863760575, 0.009433367994922025, 0.009447538200012996, 0.009438474160109945, 0.009368068850670824, 0.009437461980460733, 0.009342717582802442, 0.009386921270420298, 0.009373351034573676, 0.009379823695685798, 0.009377630846567522, 0.009376122308108041, 0.009340697962953363, 0.009362007788150562, 0.009323968095913055, 0.009352338759095436, 0.009323929856183091, 0.009330002388186643, 0.00932449803026746, 0.00931684847996123, 0.00933973807626017, 0.009333241963538092, 0.009337330561790796, 0.009360109333950956, 0.009308253131649786, 0.009319079643356609, 0.009318426075598284, 0.009333897955074404, 0.009295085320271002, 0.009335131841679372, 0.009289391411899137, 0.009314565903724314, 0.009306568567631613, 0.009342860174520021, 0.00932300142146131, 0.009316786283290288, 0.00930909813454212, 0.009317291636601542, 0.009362562748496204, 0.00931474133421968, 0.009294468538980605, 0.009314120302818519, 0.00933229127793413, 0.0093098446876779, 0.009320162996333248, 0.009305421211165555, 0.009304308679257751, 0.009283408717282072, 0.00929261168680836, 0.009312494748275987, 0.009319241767441259, 0.00932038363770777, 0.00929793812742554, 0.009291579346808007, 0.009301531266313024, 0.009293414795094265, 0.00930213092984701, 0.00929930892974176]
val_PSNR_Loss : [23.528915405273438, 22.34383201599121, 23.276397705078125, 21.074417114257812, 22.659507751464844, 22.21978759765625, 21.48528289794922, 22.16390037536621, 21.524639129638672, 21.129730224609375, 21.38074493408203, 21.347278594970703, 21.149606704711914, 22.854782104492188, 21.82977294921875, 22.001277923583984, 22.12147331237793, 22.029285430908203, 22.004182815551758, 21.529949188232422, 22.29395294189453, 22.06934928894043, 21.88623809814453, 21.796417236328125, 21.928390502929688, 21.946184158325195, 22.128158569335938, 21.999847412109375, 22.171478271484375, 22.050987243652344, 22.021717071533203, 22.051685333251953, 22.185914993286133, 22.055809020996094, 22.024429321289062, 21.778549194335938, 21.914152145385742, 22.045955657958984, 22.166440963745117, 21.899452209472656, 21.91675567626953, 22.026018142700195, 22.076099395751953, 22.116729736328125, 21.91238021850586, 22.012163162231445, 22.220226287841797, 22.07014274597168, 22.05432891845703, 22.085590362548828, 22.07231330871582, 22.019336700439453, 21.922441482543945, 22.080699920654297, 22.12198257446289, 22.01137924194336, 22.029346466064453, 22.107736587524414, 22.01988410949707, 22.022769927978516, 22.016277313232422, 22.07073974609375, 22.11874771118164, 22.04059600830078, 22.04587173461914, 21.984119415283203, 22.050588607788086, 22.066984176635742, 22.0651798248291, 22.046100616455078, 22.053630828857422, 22.0668888092041]
SSIM_Loss : [0.9388069, 0.9483226, 0.9507332, 0.950292, 0.9513751, 0.9528877, 0.95217323, 0.952708, 0.953536, 0.9529086, 0.9539647, 0.9531437, 0.9537544, 0.9535387, 0.9529983, 0.9541887, 0.95378065, 0.9547048, 0.9563301, 0.9550335, 0.95602125, 0.9551288, 0.9555095, 0.95545036, 0.95622575, 0.9556455, 0.9566973, 0.9567469, 0.95685685, 0.95636386, 0.9566748, 0.95718455, 0.9566563, 0.95693946, 0.95649666, 0.95681703, 0.9567522, 0.9564182, 0.9564951, 0.95717764, 0.95738673, 0.9569558, 0.9575539, 0.9572506, 0.95733404, 0.95736825, 0.95729876, 0.9570917, 0.957055, 0.95726043, 0.9575131, 0.9573484, 0.9569103, 0.95694405, 0.9575034, 0.95730805, 0.95727324, 0.957382, 0.95742166, 0.95731765, 0.9573312, 0.9576922, 0.9573819, 0.95752794, 0.9575718, 0.9572067, 0.95770377, 0.9575419, 0.9574623, 0.9575334, 0.9576784, 0.9576812]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 1.0000001e-06, 1.0000001e-06, 1.0000001e-06, 1.0000001e-06, 1.0000001e-06, 3.162278e-07]
PSNR_Loss : [20.088167, 20.341715, 20.409605, 20.398235, 20.42534, 20.450052, 20.436388, 20.450867, 20.45407, 20.443844, 20.451925, 20.466091, 20.443645, 20.464554, 20.439428, 20.46411, 20.44726, 20.447918, 20.48188, 20.450226, 20.487026, 20.47279, 20.480341, 20.467756, 20.469227, 20.470663, 20.485752, 20.477219, 20.494492, 20.478714, 20.495684, 20.49415, 20.492989, 20.497309, 20.487183, 20.487738, 20.484625, 20.472637, 20.497076, 20.498291, 20.498632, 20.485052, 20.503721, 20.489819, 20.506702, 20.491665, 20.502148, 20.486843, 20.493984, 20.49586, 20.502846, 20.498154, 20.471958, 20.495756, 20.509554, 20.492786, 20.489935, 20.500557, 20.49192, 20.497532, 20.496157, 20.516594, 20.5028, 20.496836, 20.501492, 20.491676, 20.50246, 20.510906, 20.50169, 20.505945, 20.50033, 20.508911]
val_SSIM_Loss : [0.9516096115112305, 0.9429786205291748, 0.9632099866867065, 0.9391818046569824, 0.9540353417396545, 0.9454242587089539, 0.9417166709899902, 0.9548560380935669, 0.9341708421707153, 0.9383668303489685, 0.932698667049408, 0.9400956630706787, 0.9314759969711304, 0.9563179016113281, 0.9365412592887878, 0.9392775297164917, 0.9419364333152771, 0.9559794664382935, 0.9495296478271484, 0.9262745380401611, 0.950800895690918, 0.9515503644943237, 0.9461146593093872, 0.9461501836776733, 0.9425907135009766, 0.9465339183807373, 0.9518594741821289, 0.9509810209274292, 0.9543801546096802, 0.9524679183959961, 0.9507925510406494, 0.951067328453064, 0.9522826075553894, 0.9541586637496948, 0.9535492062568665, 0.946297287940979, 0.9503617882728577, 0.9483055472373962, 0.9541136026382446, 0.9485548734664917, 0.9469180703163147, 0.9531573057174683, 0.9502447843551636, 0.9518381357192993, 0.9500858783721924, 0.9501069784164429, 0.9518922567367554, 0.9499289989471436, 0.9494669437408447, 0.9529246091842651, 0.9513452053070068, 0.9507681131362915, 0.9488266706466675, 0.9520083665847778, 0.9514813423156738, 0.9502240419387817, 0.9523443579673767, 0.9520916938781738, 0.9505835771560669, 0.9503372311592102, 0.9507433176040649, 0.9511569738388062, 0.9521756172180176, 0.9500895738601685, 0.9513273239135742, 0.9501749277114868, 0.9512302875518799, 0.9515044093132019, 0.9512535929679871, 0.9509119987487793, 0.9510277509689331, 0.9503551125526428]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 1.0000001e-05, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 3.1622778e-06, 1.0000001e-06, 1.0000001e-06, 1.0000001e-06, 1.0000001e-06, 1.0000001e-06]
val_loss : [0.01065262903769811, 0.009133564142717255, 0.006894385690490405, 0.009533644529680411, 0.006708916152517, 0.007106196383635203, 0.008101929186118973, 0.006928805489506987, 0.00784751574198405, 0.008516145818349388, 0.00802785423066881, 0.008047776793440183, 0.008352751077877151, 0.00575796841747231, 0.007145824055704806, 0.006880207359790802, 0.006689144971056117, 0.0068345594012902845, 0.006868486334052351, 0.0075960356535183056, 0.006443671809716357, 0.0067729637337227665, 0.007031199687884913, 0.007172773550781939, 0.006958533968362543, 0.0069245745117465654, 0.006660215649753809, 0.006851700000050995, 0.006602019640720553, 0.006775642621020476, 0.006815991498943832, 0.006768869256807698, 0.0065992488215367, 0.006766843154198594, 0.006813937829186519, 0.00718581953810321, 0.006974688669045766, 0.006769440737035539, 0.006602699620028337, 0.006995326694515016, 0.006968962183843057, 0.00680978586897254, 0.006733314724018177, 0.006675390630132622, 0.0069820748228165835, 0.006826727216442426, 0.00651648747217324, 0.006738303498261504, 0.0067604904166526265, 0.006713544235875209, 0.00673493468720052, 0.006813418420238628, 0.006959332981043392, 0.0067219175087908905, 0.006657786067161295, 0.006821478717029095, 0.006799603750308355, 0.006702868785295222, 0.006811385063661469, 0.006807038250068824, 0.006816427057815923, 0.006736141112115648, 0.006664420188301139, 0.0067783823443783656, 0.006773540491445197, 0.0068648027877012885, 0.0067661808596716985, 0.006741466021372212, 0.006743834405723546, 0.00677151418187552, 0.006760393776413467, 0.006757624136904876]
