epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]
loss : [0.023917165663542676, 0.01391777534475959, 0.011722629603171737, 0.010817102495322934, 0.010353576717647814, 0.01002087576295281, 0.009803648494103713, 0.009724987602130648, 0.009673934087852826, 0.009655327082756729, 0.009581208011033012, 0.009569148710630816, 0.009507056547396439, 0.009494871924207325, 0.00943033248106233, 0.009460134406381677, 0.009450149836948972, 0.009402493246874786, 0.009408314679641771, 0.009434697030469088, 0.009419948487344908, 0.00943399259301444, 0.009442329426445297, 0.009389619379371801, 0.009398445751746642, 0.00941637298638433, 0.00939262278801969, 0.009391958957260782, 0.009336669270063158, 0.009370737701281256, 0.009412002086640585, 0.009394079832020147, 0.009341787832808058, 0.009402831721130484, 0.009350168636226062, 0.00938943283917891, 0.00936222297245308, 0.009381089428016662, 0.009371502875997131]
val_PSNR_Loss : [22.996623992919922, 21.618093490600586, 22.009851455688477, 21.683835983276367, 21.074779510498047, 21.928110122680664, 21.962947845458984, 21.818893432617188, 21.601699829101562, 21.507896423339844, 21.668556213378906, 21.85245132446289, 21.62488555908203, 21.57727813720703, 22.02185821533203, 22.04546356201172, 21.87118911743164, 21.977249145507812, 21.67474365234375, 21.44062042236328, 21.900588989257812, 21.666637420654297, 21.637493133544922, 21.936603546142578, 21.765018463134766, 22.141708374023438, 22.020902633666992, 21.780899047851562, 22.06886100769043, 22.034420013427734, 21.792999267578125, 21.939842224121094, 21.93756675720215, 21.775495529174805, 21.890125274658203, 21.811908721923828, 21.772747039794922, 21.618743896484375, 21.821807861328125]
SSIM_Loss : [0.93654364, 0.9433181, 0.94876397, 0.9488157, 0.9507258, 0.95162225, 0.9521644, 0.9524362, 0.95191973, 0.95146614, 0.95172334, 0.95213175, 0.9540451, 0.95456725, 0.9553146, 0.95488596, 0.95442873, 0.9551326, 0.95509195, 0.95486593, 0.95491445, 0.9549835, 0.9541694, 0.9551489, 0.9563086, 0.9556124, 0.9558569, 0.9559866, 0.9565861, 0.9561553, 0.9561785, 0.9554476, 0.9566928, 0.9556547, 0.9568727, 0.9558046, 0.9566143, 0.95651114, 0.95640093]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05]
PSNR_Loss : [20.031378, 20.220469, 20.323036, 20.354315, 20.368761, 20.407728, 20.432756, 20.421984, 20.414335, 20.408812, 20.424133, 20.42048, 20.437666, 20.441505, 20.471949, 20.451576, 20.459251, 20.473335, 20.473793, 20.459114, 20.464434, 20.456633, 20.451824, 20.473696, 20.469776, 20.46063, 20.471132, 20.468172, 20.496998, 20.475702, 20.459375, 20.468151, 20.49034, 20.461046, 20.491394, 20.466375, 20.488577, 20.473707, 20.477009]
val_SSIM_Loss : [0.932379961013794, 0.9138128757476807, 0.9228774309158325, 0.9300374388694763, 0.9114720225334167, 0.9375996589660645, 0.9435845017433167, 0.931437075138092, 0.924650251865387, 0.9342176914215088, 0.9246506690979004, 0.9295667409896851, 0.9434942007064819, 0.9429359436035156, 0.952862024307251, 0.9466431140899658, 0.9481714367866516, 0.9449155330657959, 0.9473773241043091, 0.9412012100219727, 0.953582763671875, 0.9493213891983032, 0.9400442838668823, 0.9447215795516968, 0.9439131021499634, 0.9548076391220093, 0.9520969390869141, 0.9484809041023254, 0.951215386390686, 0.9522645473480225, 0.9445505142211914, 0.9486429691314697, 0.9513214826583862, 0.9505367279052734, 0.9495530724525452, 0.9475423097610474, 0.9488608837127686, 0.9443881511688232, 0.951798677444458]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05]
val_loss : [0.011653533019125462, 0.010151540757053427, 0.00836505823665195, 0.00828069510559241, 0.008995211227900451, 0.007381163061492973, 0.00721165883458323, 0.007340150657627317, 0.007622431353148487, 0.007763141476445728, 0.007446039695706633, 0.007139599561277363, 0.007513086963444948, 0.007581946057164007, 0.00687572280358937, 0.006840023636404011, 0.007090515332917372, 0.006921478588547972, 0.007402497954252693, 0.007770505588915613, 0.0070306855874756975, 0.007400865056034591, 0.007431298815127876, 0.006946255173534155, 0.007224589368949334, 0.006661867288251718, 0.006835766033165985, 0.007208230211916897, 0.0067568984193106495, 0.006818906176421377, 0.007176410955273443, 0.006948422764738401, 0.0069558326775829, 0.007210572436451912, 0.007031228403664298, 0.0071479666667679945, 0.007214622261623542, 0.007456269239385923, 0.007136744612620936]
