epoch : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
loss : [0.012904493207574589, 0.008336080457214522, 0.0072953276788006805, 0.006808246343587129, 0.006541324536854755, 0.006365375873938849, 0.006226150800362831, 0.006284702957913711, 0.006157610471142654, 0.006115083734893557, 0.006138902103516866, 0.006118261204986116, 0.006029554845047514, 0.00603853853892982, 0.006089559023697795, 0.006063138317012087, 0.0060653956736888065, 0.0061079468493219794, 0.006026577616541784, 0.006007790201021641, 0.006098336008872645, 0.006054891123251721, 0.00607381251725203, 0.006070892470313821, 0.0060562709564008195, 0.00602722721245365, 0.0060520393101217715, 0.006077882225592298, 0.006034803755902005, 0.006072383377813824]
val_PSNR_Loss : [27.90428352355957, 28.25339698791504, 26.697246551513672, 28.006505966186523, 27.221899032592773, 27.17306900024414, 26.17828369140625, 28.005250930786133, 27.617225646972656, 26.542211532592773, 26.526432037353516, 26.713111877441406, 26.911624908447266, 27.04836654663086, 27.089221954345703, 27.029863357543945, 26.971921920776367, 27.284101486206055, 27.21773910522461, 27.059295654296875, 27.425464630126953, 27.056201934814453, 27.53614044189453, 27.15829849243164, 27.260833740234375, 27.207868576049805, 27.161243438720703, 27.1524600982666, 27.250192642211914, 27.185043334960938]
SSIM_Loss : [0.9800403, 0.98450714, 0.9841997, 0.9844113, 0.9844398, 0.9843971, 0.98470086, 0.9839346, 0.9843835, 0.98432297, 0.9843658, 0.9843579, 0.9854134, 0.9851592, 0.9848948, 0.9851409, 0.9850409, 0.9847311, 0.9854351, 0.9853998, 0.98508525, 0.9852449, 0.9851102, 0.9851149, 0.9852298, 0.98533434, 0.9853685, 0.98515815, 0.9855027, 0.9852058]
real_lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 1.0000001e-05]
PSNR_Loss : [22.122131, 22.37378, 22.361317, 22.373772, 22.378912, 22.382421, 22.413048, 22.320274, 22.388578, 22.404463, 22.367273, 22.3698, 22.435183, 22.428345, 22.38767, 22.407513, 22.406305, 22.373568, 22.437902, 22.446762, 22.378342, 22.409721, 22.390182, 22.401814, 22.410852, 22.430819, 22.411797, 22.39729, 22.419579, 22.393564]
val_SSIM_Loss : [0.9783240556716919, 0.9843035936355591, 0.9533120393753052, 0.9777872562408447, 0.9710679054260254, 0.9644349217414856, 0.9545698165893555, 0.9813136458396912, 0.9728126525878906, 0.9632974863052368, 0.9572979211807251, 0.959737241268158, 0.964547872543335, 0.9702119827270508, 0.9664783477783203, 0.9690907001495361, 0.9642810821533203, 0.9722217321395874, 0.9704803228378296, 0.9680118560791016, 0.9733719825744629, 0.9668837785720825, 0.9763213396072388, 0.96905517578125, 0.9718705415725708, 0.970098078250885, 0.9691097736358643, 0.9695827960968018, 0.9705779552459717, 0.9714207053184509]
lr : [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.0003162278, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 0.000100000005, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05, 3.1622778e-05]
val_loss : [0.005217738832450575, 0.003385704600562652, 0.0033925758519520364, 0.0024764010268780922, 0.0026104188731147183, 0.002502441390727957, 0.0029479109992583594, 0.0020241923371536862, 0.00214741093158308, 0.002653487916621897, 0.0026304001040342783, 0.0025209565905647147, 0.002421666712810596, 0.0023579580657598046, 0.002331736052615775, 0.002361226211198502, 0.0023788702415509354, 0.0022366704884916543, 0.002265967501120435, 0.0023379953371153936, 0.0021708570550092393, 0.00233743899087939, 0.002127338485378358, 0.0022922031167480683, 0.002246239729639557, 0.002268933918741014, 0.002290087669259972, 0.0022946670547955568, 0.002250069985166192, 0.0022823998601072364]
